"startdate","enddate","status","ipaddress","progress","duration__in_seconds_","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","first_click","last_click","page_submit","click_count","consent_form","citizenship","techphi_enth","techphi_dep","techphi_techrep","techphi_eou","exp_g_phi","exp_g_sci","exp_g_pol","exp_g_inf","exp_o_phi","exp_o_sci","exp_o_pol","exp_o_inf","exp_t_phi","exp_t_sci","exp_t_pol","exp_t_inf","exp_h_phi","exp_h_sci","exp_h_pol","exp_h_inf","violation","emo_angry","emo_outraged","emo_disgusted","emo_anxious","emo_afraid","emo_nervous","emo_enthusiastic","emo_hopeful","emo_proud","emo_relaxed","emo_peaceful","emo_calm","engage_like","engage_share","engage_petition","engage_attend","accept_phi","accept_sci","accept_pol","accept_inf","regulate_phi","regulate_sci","regulate_pol","regulate_inf","familiarity","experience","confidence","science_degree","science_course","science_course_num","open_ended","respondent_id","occupation","topic","model","label","logDuration"
"2025-05-07 11:35:15","2025-05-07 11:42:10","0","107.115.122.51","100",414,1,"2025-05-07 11:42:11","R_7QhDxlx7x94bb63","","","","","34.0544","-118.244","anonymous","EN","0","0","15.608","0",1,1,"5","5","5","5","3","2","1","3","3","1","1","3","4","1","1","4","4","1","1","4","-2","1","1","1","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","0","0","0","0","-2","-2","-2","-2","1","4","1","2","2","","","iP83487c9cbcdec39e","social media influencer","cancer care","NM","UL",6.02586597382531
"2025-05-07 11:50:28","2025-05-07 11:57:27","0","71.201.61.10","100",419,1,"2025-05-07 11:57:28","R_3Yugsg7N7wc64La","","","","","40.1412","-87.6264","anonymous","EN","0","0","11.146","0",1,1,"3","3","2","3","3","3","2","2","3","3","2","3","3","3","3","3","3","3","2","3","0","2","2","2","2","2","2","2","2","2","2","2","2","-2","-2","-2","-2","-1","-1","-1","-1","0","0","0","0","1","4","0","2","1","2","","iP3bf5a30d071b8ab0","social media influencer","animal welfare","NM","UL",6.03787091992214
"2025-05-07 12:05:14","2025-05-07 12:07:58","0","24.31.253.185","100",164,1,"2025-05-07 12:07:59","R_5q3hc6WRfUAmv9s","","","","","39.3644","-94.3634","anonymous","EN","0","0","13.118","0",1,1,"5","3","3","4","2","3","5","2","1","5","3","1","1","4","4","1","1","4","3","2","2","2","3","4","3","2","4","1","2","1","1","1","1","-1","-1","1","1","-1","-2","-2","-2","1","2","2","2","2","1","-1","2","1","2","","iPc0bfbf7add6e0749","biomedical scientist","cancer care","MD","LB",5.0998664278242
"2025-05-07 12:14:09","2025-05-07 12:17:01","0","141.238.200.13","100",171,1,"2025-05-07 12:17:01","R_6HRuhUduqG8AvXH","","","","","42.4325","-79.3329","anonymous","EN","0","0","11.851","0",1,1,"3","3","3","3","1","2","3","3","2","2","2","2","2","3","2","2","2","2","2","1","-1","3","3","2","2","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-1","-1","-1","-1","0","-1","-1","0","1","1","-1","2","2","","","iPf337133ce8542e4f","social media influencer","cancer care","NM","UL",5.14166355650266
"2025-05-07 12:16:53","2025-05-07 12:20:36","0","50.224.96.214","100",222,1,"2025-05-07 12:20:36","R_7mqhIt9xzp4nvhH","","","","","45.08","-93.0227","anonymous","EN","0","0","2.463","0",1,1,"3","3","2","4","3","2","2","3","3","2","2","1","2","2","2","3","2","3","4","3","1","2","3","2","2","2","1","2","3","3","3","2","2","-1","-1","0","1","0","-1","-1","1","0","-1","0","1","1","2","1","1","1","4","","iP4a21a6f3bc7a2be3","social media influencer","cancer care","MD","UL",5.40267738187228
"2025-05-07 12:18:36","2025-05-07 12:21:27","0","172.59.185.38","100",170,1,"2025-05-07 12:21:27","R_1MEUP0H0ZwUi2AX","","","","","41.8835","-87.6305","anonymous","EN","21.584","21.584","22.667","1",1,1,"4","2","1","4","3","4","3","2","3","4","3","1","3","5","2","2","2","4","1","3","-1","2","3","1","2","1","1","1","1","1","1","1","1","-1","0","-2","0","-1","1","-1","1","-1","1","1","1","1","1","1","2","1","2","","iPfdd9bcb4fde091bb","philanthropist","animal welfare","NM","LB",5.13579843705026
"2025-05-07 12:11:32","2025-05-07 12:21:40","0","12.75.129.23","100",608,1,"2025-05-07 12:21:40","R_6fqpIrmhwd0yuiA","","","","","38.6643","-90.215","anonymous","EN","0","0","6.934","0",1,1,"5","3","2","4","3","4","2","3","1","1","2","3","2","3","1","2","3","2","3","5","-2","3","2","3","2","1","2","1","2","1","1","1","2","-2","-2","-2","-1","-1","-1","-2","-1","-1","-1","-1","-1","1","1","-1","2","1","2","","iPdb3bc5bb2a299240","philanthropist","animal welfare","NM","UL",6.41017488196617
"2025-05-07 12:20:27","2025-05-07 12:24:54","0","76.180.50.42","100",266,1,"2025-05-07 12:24:54","R_73qXHEV19DZFdxS","","","","","42.8861","-78.7457","anonymous","EN","0","0","20.873","0",1,1,"5","5","5","5","4","4","4","4","5","4","4","4","5","5","5","5","4","4","4","4","1","3","3","4","3","3","3","3","3","3","4","3","3","0","1","1","0","1","1","1","1","0","0","0","0","1","1","1","1","1","3","","iPb9e5f8fcc37f7f95","biomedical scientist","cancer care","MD","LB",5.5834963087817
"2025-05-07 12:19:08","2025-05-07 12:27:40","0","97.73.128.8","100",512,1,"2025-05-07 12:27:41","R_5oN208NxC1WScSv","","","","","33.4532","-112.0748","anonymous","EN","0","0","30.954","0",1,1,"3","4","2","4","2","3","4","3","2","3","4","3","1","4","4","4","1","3","4","3","1","4","4","5","2","1","2","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","-1","2","2","","","iP74327647c435e0e5","member of Congress","animal welfare","NM","UL",6.23832462503951
"2025-05-07 12:31:15","2025-05-07 12:37:53","0","24.211.210.10","100",398,1,"2025-05-07 12:37:54","R_3KosuVBSQ5XbN2a","","","","","36.099","-78.3011","anonymous","EN","0","0","16.401","0",1,1,"4","4","3","3","4","2","3","1","3","2","2","1","3","2","3","1","3","2","2","1","0","2","1","2","3","3","3","3","3","3","2","3","3","-2","-2","0","0","-1","-1","-1","-2","-1","-1","-1","-2","1","1","1","2","2","","","iP23d3f07c0afe2bf7","member of Congress","cancer care","NM","UL",5.98645200528444
"2025-05-07 12:41:04","2025-05-07 12:44:29","0","185.199.102.185","100",204,1,"2025-05-07 12:44:30","R_5rIKiGqiC9HSaJo","","","","","40.7126","-74.0066","anonymous","EN","4.095","4.095","7.6","1",1,1,"5","5","2","4","2","2","3","4","2","2","2","4","3","4","3","4","3","3","3","4","-2","3","2","4","2","1","1","1","1","1","3","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","1","2","1","2","No, ","iPaa3f774376a5a070","social media influencer","animal welfare","MD","UL",5.31811999384422
"2025-05-07 12:57:46","2025-05-07 13:01:40","0","24.192.210.10","100",234,1,"2025-05-07 13:01:41","R_7xyAYJ4VzHXGnwR","","","","","42.5538","-82.9185","anonymous","EN","0","0","12.695","0",1,1,"2","4","3","4","2","4","1","1","3","3","3","3","1","2","1","1","1","1","2","1","0","3","3","2","3","2","2","1","1","1","1","1","3","0","-1","-2","-1","0","-1","1","-2","1","2","0","2","1","1","0","3","1","2","","iP8d77070a149076c7","biomedical scientist","animal welfare","NM","UL",5.4553211153577
"2025-05-07 13:00:04","2025-05-07 13:11:37","0","71.58.132.22","100",693,1,"2025-05-07 13:11:38","R_3D20M4rGUqGjSLF","","","","","39.7951","-76.9794","anonymous","EN","2.599","17.345","20.401","2",1,1,"5","3","3","3","5","5","2","3","5","5","2","3","5","5","2","2","5","5","2","5","-2","1","1","4","3","4","4","1","1","1","2","2","3","-2","-2","0","0","-2","-2","1","-1","2","2","0","1","2","1","0","2","2","","I don’t have an issue with A.I I just don’t believe it should ever be used to promote real world issues especially when real pictures could be captured. A.I should be used for stuff like concept arts etc etc it’s like if someone talked about homeless people in America being a real issue but then used an A.I generated image to show how bad it really is when you could easily walk into most cities and capture hundreds of images of those struggling ","iP015de32588c53447","member of Congress","animal welfare","NM","LB",6.5410299991899
"2025-05-07 12:59:31","2025-05-07 13:11:48","0","68.251.49.156","100",736,1,"2025-05-07 13:11:49","R_3RyfRfrrbtf4JNN","","","","","33.1494","-96.828","anonymous","EN","0","0","22.814","0",1,1,"3","3","4","3","5","5","5","3","5","5","4","2","5","5","5","3","5","5","4","3","1","3","3","3","4","4","3","1","1","1","2","2","2","-1","-1","-1","-2","-2","-2","-1","-2","2","2","2","2","2","1","0","2","2","","","iP0b042976613ca4ae","philanthropist","cancer care","MD","LB",6.60123011872888
"2025-05-07 13:18:57","2025-05-07 13:27:15","0","50.210.186.33","100",498,1,"2025-05-07 13:27:16","R_1z6ot7UkbDLy6YN","","","","","42.8704","-85.6682","anonymous","EN","25.365","50.57","51.851","12",1,1,"4","4","1","4","5","4","2","3","4","2","2","3","5","5","2","3","4","3","2","3","-2","3","3","3","1","3","3","1","1","1","2","1","4","-2","-2","0","-2","-1","-1","-2","-2","2","2","2","2","2","1","0","2","1","2","","iPfceba26cf6fa7825","member of Congress","animal welfare","NM","LB",6.21060007702465
"2025-05-07 13:24:02","2025-05-07 13:29:23","0","32.142.77.30","100",320,1,"2025-05-07 13:29:23","R_3DBBkwDOPDmeiY7","","","","","32.8882","-84.3266","anonymous","EN","3.689","3.689","24.353","1",1,1,"3","2","3","3","1","2","2","3","3","3","2","3","1","2","2","3","2","3","2","3","0","3","3","3","3","3","3","2","2","2","2","2","2","-1","-1","-2","-2","0","-1","-1","-1","1","1","1","1","0","1","-1","1","1","2","","iP5f8d99705cc46d2c","philanthropist","animal welfare","MD","LB",5.76832099579377
"2025-05-07 13:10:57","2025-05-07 13:30:40","0","73.8.253.170","100",1183,1,"2025-05-07 13:30:41","R_1hwhWNKY2PZEmmR","","","","","41.9703","-87.664","anonymous","EN","0","0","30.516","0",1,1,"4","4","1","5","3","5","3","4","3","5","3","4","5","5","5","5","3","4","2","4","-2","1","1","1","1","1","1","4","3","3","3","3","3","1","0","1","1","0","0","0","0","1","1","1","1","1","1","-1","2","2","","AI is here to stay.. 
We do need to develop checks and balances to monitor this new technology known as AI.","iP4e4882d866b3b9a1","social media influencer","cancer care","MD","UL",7.07580886397839
"2025-05-07 13:31:25","2025-05-07 13:36:09","0","166.199.170.23","100",284,1,"2025-05-07 13:36:10","R_6HqQ5F37UeMufyJ","","","","","34.2876","-81.62","anonymous","EN","3.237","3.237","6.873","1",1,1,"3","3","2","4","4","2","2","4","3","3","2","4","3","2","2","4","4","2","2","4","2","3","4","4","3","1","2","1","1","1","1","1","1","0","-1","1","-2","-1","-1","1","-1","-1","-1","0","-1","1","1","-2","2","2","","","iPdcbd11ac10b44b3d","member of Congress","animal welfare","NM","LB",5.64897423816121
"2025-05-07 13:22:47","2025-05-07 13:36:19","0","172.56.201.149","100",811,1,"2025-05-07 13:36:19","R_7h48xzpnVQEIMdU","","","","","47.7345","-117.447","anonymous","EN","14.2","14.2","17.754","1",1,1,"3","4","2","3","5","4","5","5","4","3","5","5","5","5","5","5","3","4","5","5","-2","5","5","5","2","2","5","1","2","1","2","2","2","-2","-2","-2","-2","-1","-2","-2","-2","2","2","2","2","0","1","-1","2","2","","I understand that AI is the wave of the future but I feel that use of AI should be disclosed. Most people can't  tell the difference so in the interest  of transparency it should be disclosed.","iPb1d506b1d255e19e","social media influencer","cancer care","NM","UL",6.69826805411541
"2025-05-07 13:31:11","2025-05-07 13:37:56","0","172.56.32.114","100",404,1,"2025-05-07 13:37:56","R_5DtP0mB0qJPo6YP","","","","","39.0005","-76.9712","anonymous","EN","0","0","20.601","0",1,1,"4","4","1","4","4","3","4","3","3","3","2","4","3","2","4","2","4","3","4","2","0","2","2","2","1","1","1","1","3","1","4","4","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","","Enjoyed the survey.....good one!!","iP54c10f14329a2e43","biomedical scientist","animal welfare","NM","LB",6.00141487796115
"2025-05-07 13:37:37","2025-05-07 13:39:54","0","208.38.228.7","100",136,1,"2025-05-07 13:39:55","R_3NOLLkaD5P2E4Ju","","","","","42.0373","-93.6005","anonymous","EN","2.774","2.774","6.937","1",1,1,"5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","1","4","2","4","3","3","4","2","5","4","4","5","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","Thanks","iP0de2713b045ca118","social media influencer","cancer care","MD","UL",4.91265488573605
"2025-05-07 13:38:16","2025-05-07 13:40:35","0","172.59.137.189","100",139,1,"2025-05-07 13:40:36","R_7rdZFiF994WpzqH","","","","","40.4236","-79.9825","anonymous","EN","0","0","3.948","0",1,1,"5","5","3","5","4","4","4","4","3","3","3","4","4","4","4","4","4","4","4","4","1","1","1","1","1","1","1","4","4","4","3","3","4","2","2","2","2","2","2","2","2","1","1","1","1","2","4","1","2","1","2","I enjoyed this survey ","iP489c0c739c23ca6f","philanthropist","cancer care","NM","UL",4.93447393313069
"2025-05-07 13:38:15","2025-05-07 13:40:50","0","172.56.71.235","100",155,1,"2025-05-07 13:40:50","R_39rMfp1OUx2yDx7","","","","","33.7485","-84.3871","anonymous","EN","2.206","2.206","3.101","1",1,1,"4","4","4","4","2","3","3","2","2","3","3","3","2","3","2","3","2","3","2","3","0","2","2","2","2","2","2","3","3","2","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","","iPcec1d9731f644d0e","biomedical scientist","animal welfare","NM","LB",5.04342511691925
"2025-05-07 13:39:57","2025-05-07 13:41:06","0","76.116.198.251","100",68,1,"2025-05-07 13:41:06","R_6fUUHM60OTpa5t8","","","","","40.4327","-74.4197","anonymous","EN","0","0","8.273","0",1,1,"5","5","4","5","3","3","2","2","3","2","3","2","3","3","3","3","3","3","3","2","1","3","3","3","3","2","2","3","2","3","2","2","2","-1","0","0","-1","0","0","0","0","0","0","0","0","1","2","0","2","2","","no","iPc2404fecfe0ab5bb","philanthropist","cancer care","MD","UL",4.21950770517611
"2025-05-07 13:39:56","2025-05-07 13:41:11","0","173.81.74.229","100",75,1,"2025-05-07 13:41:11","R_5rTV0dZ6u46U0RV","","","","","39.4214","-81.4664","anonymous","EN","1.485","1.485","1.899","1",1,1,"4","2","3","2","3","3","3","1","3","4","3","3","3","4","3","3","3","3","3","3","-2","3","1","3","4","3","2","2","3","2","3","3","4","0","0","0","0","0","0","0","0","0","1","-1","-1","-2","1","-1","2","2","","No","iP4a37490be088182a","member of Congress","cancer care","MD","LB",4.31748811353631
"2025-05-07 13:40:15","2025-05-07 13:41:32","0","172.113.102.173","100",76,1,"2025-05-07 13:41:33","R_6Bs6OZPpP0eLMLv","","","","","33.9168","-118.3432","anonymous","EN","0","0","1.773","0",1,1,"2","3","1","5","1","5","3","3","1","2","4","4","1","1","4","5","1","5","5","4","-2","5","1","3","5","4","2","2","1","4","1","3","2","-1","1","2","-1","-2","-1","0","1","2","1","0","-1","-1","2","1","2","2","","","iP6b2cfae13a64438f","philanthropist","animal welfare","MD","LB",4.33073334028633
"2025-05-07 13:38:21","2025-05-07 13:41:46","0","68.37.149.196","100",204,1,"2025-05-07 13:41:46","R_3QEL08msACNyVPx","","","","","42.3695","-83.4769","anonymous","EN","3.839","9.038","9.574","2",1,1,"3","4","2","4","4","4","4","3","4","3","3","3","4","3","3","4","4","4","4","3","-1","2","2","1","3","2","3","2","2","1","3","2","2","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","-2","-1","1","2","1","2","1","2","No this survey was interesting. More and more AI is becoming popular for marketing and promotion. ","iP8a5a357060a081a7","biomedical scientist","animal welfare","MD","LB",5.31811999384422
"2025-05-07 13:39:23","2025-05-07 13:42:01","0","24.3.130.236","100",157,1,"2025-05-07 13:42:01","R_6GHFNe3mCTRiTm1","","","","","40.6187","-80.5773","anonymous","EN","0","0","7.357","0",1,1,"1","1","1","1","5","5","5","5","5","5","5","5","1","1","2","1","5","5","5","5","0","1","1","1","2","1","3","4","5","3","2","2","2","0","0","0","0","-1","0","0","0","0","0","-1","0","2","1","2","3","2","","","iP540638336da69420","biomedical scientist","cancer care","MD","LB",5.05624580534831
"2025-05-07 13:40:31","2025-05-07 13:42:25","0","68.36.230.144","100",113,1,"2025-05-07 13:42:25","R_6ixOkBk7ODOKPVZ","","","","","42.3673","-83.1329","anonymous","EN","2.963","2.963","4.486","1",1,1,"4","5","5","4","5","4","5","4","5","4","5","4","5","4","5","4","5","4","3","4","1","5","3","4","4","5","3","5","5","4","4","4","4","2","2","2","2","2","1","2","1","2","1","2","1","1","2","1","2","2","","","iP481deba1412f174f","philanthropist","animal welfare","MD","LB",4.72738781871234
"2025-05-07 13:38:59","2025-05-07 13:42:32","0","132.147.57.0","100",212,1,"2025-05-07 13:42:32","R_3pmXWb1uLZjTRRz","","","","","40.5222","-78.4034","anonymous","EN","13.523","13.523","15.003","1",1,1,"4","3","2","4","3","3","2","4","3","3","2","4","3","3","2","4","3","3","3","4","-2","4","3","4","3","3","3","1","1","1","1","1","1","0","-2","0","0","0","0","-1","-1","-1","-1","-1","0","1","1","1","2","2","","","iPc050f1c0151ed8bf","philanthropist","animal welfare","MD","UL",5.35658627467201
"2025-05-07 13:39:10","2025-05-07 13:42:35","0","75.39.236.49","100",205,1,"2025-05-07 13:42:36","R_5HpftuMZG7rEaxi","","","","","41.6099","-87.6544","anonymous","EN","0.871","2.092","3.38","3",1,1,"4","5","4","4","4","5","4","4","4","5","5","4","5","4","5","5","5","4","4","4","2","5","4","5","4","5","4","5","5","4","4","5","5","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","3","Great stidy","iP47ed7b4c94e7e756","biomedical scientist","animal welfare","NM","LB",5.32300997913841
"2025-05-07 13:38:39","2025-05-07 13:42:43","0","208.65.8.152","100",244,1,"2025-05-07 13:42:44","R_3Dssh0J3kOPTmuZ","","","","","29.998","-92.2849","anonymous","EN","9.295","9.295","10.958","1",1,1,"2","2","3","3","2","4","5","4","2","4","4","4","3","4","4","4","2","4","5","3","-1","2","3","4","1","1","2","1","1","1","1","1","3","-1","-1","-1","-1","-1","-1","-1","-1","2","2","2","2","-1","4","-1","1","1","3","","iP9bc5bc9e8ab9fa0e","member of Congress","cancer care","NM","UL",5.4971682252932
"2025-05-07 13:39:57","2025-05-07 13:42:46","0","45.19.212.22","100",168,1,"2025-05-07 13:42:46","R_1kZmmFgiQpcB1Zi","","","","","28.5588","-81.3495","anonymous","EN","11.789","11.789","12.886","1",1,1,"3","4","4","4","1","2","4","4","3","1","4","3","3","2","4","3","2","2","4","4","2","5","5","5","3","4","3","1","1","1","1","1","1","-2","-2","-2","-2","-2","-1","-1","-2","2","2","2","2","1","1","1","2","1","2","","iP9d1eaec6a0d31e9c","philanthropist","cancer care","MD","LB",5.12396397940326
"2025-05-07 13:41:07","2025-05-07 13:42:52","0","173.76.227.232","100",104,1,"2025-05-07 13:42:52","R_7FwXhAi5IYRueKB","","","","","42.3491","-71.5431","anonymous","EN","2.2","2.2","5.599","1",1,1,"5","4","5","4","5","2","2","1","3","3","3","4","4","4","5","4","4","3","2","2","1","4","3","4","3","3","3","1","3","4","3","5","4","1","1","1","0","0","0","1","1","0","1","1","1","1","1","0","2","2","","","iPc60498d11b17984c","biomedical scientist","cancer care","NM","UL",4.64439089914137
"2025-05-07 13:39:26","2025-05-07 13:42:52","0","184.153.5.78","100",205,1,"2025-05-07 13:42:52","R_1Jy19Bsh7yitHYB","","","","","40.7653","-73.9589","anonymous","EN","1.679","9.076","11.401","2",1,1,"5","5","5","5","2","2","3","4","3","2","3","3","3","2","3","4","3","2","3","3","1","2","2","2","2","2","2","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-1","2","2","","","iP144be162f4b5a75c","philanthropist","cancer care","NM","UL",5.32300997913841
"2025-05-07 13:37:59","2025-05-07 13:43:10","0","97.164.82.129","100",310,1,"2025-05-07 13:43:10","R_3fPISTfXuXW1yDq","","","","","26.6284","-82.0197","anonymous","EN","0","0","11.655","0",1,1,"4","4","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","0","1","1","1","1","1","1","4","4","4","4","4","5","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","2","2","","","iP3d12ce0d7bf6910d","philanthropist","animal welfare","NM","UL",5.73657229747919
"2025-05-07 13:37:53","2025-05-07 13:43:13","0","67.216.245.192","100",320,1,"2025-05-07 13:43:13","R_7emlJSR7DtDaEPD","","","","","32.6044","-94.8491","anonymous","EN","0","0","21.997","0",1,1,"4","4","3","3","1","2","3","1","1","3","2","2","1","2","3","2","1","3","3","2","-2","3","4","4","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","4","1","2","1","3","","iP7d01b15c62b67da9","biomedical scientist","cancer care","MD","LB",5.76832099579377
"2025-05-07 13:38:17","2025-05-07 13:43:24","0","172.59.120.64","100",306,1,"2025-05-07 13:43:24","R_3QyZw7uJqN3GRk9","","","","","35.42","-97.5561","anonymous","EN","0","0","12.585","0",1,1,"5","5","3","4","4","2","3","1","5","3","5","4","3","1","3","1","5","2","5","2","1","5","5","5","4","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","4","-2","2","2","","Nothing in particular. Other than AI generated images or anything of that matter is scary in today's world. ","iP5c61a079bcc0b511","philanthropist","animal welfare","MD","UL",5.72358510195238
